Site ID,Site Name,Sample datetime,Enterococci value (orgs/100 mL),Enterococci qualifier,Sample type
99993,Rosebud Life Saving Club,2025-02-11,10,=,Routine
99994,Mt Martha Life Saving Club,2025-02-11,10,<,Routine
99995,Carrum Surf Life Saving Club,2025-02-11,10,=,Routine
99996,Aspendale Life Saving Club,2025-02-11,20,=,Routine
99500,The Dell,2025-02-11,10,<,Routine
99510,Eastern Beach,2025-02-11,10,<,Routine
99730,Werribee Sth,2025-02-11,20,=,Routine
99761,Portarlington Beach (new site),2025-02-11,10,<,Routine
99770,St Leonards,2025-02-11,10,<,Routine
99998,Santa Casa,2025-02-11,10,<,Routine
99020,Port Melbourne,2025-02-18,10,=,Routine
99060,Hampton,2025-02-18,10,<,Routine
99070,Half Moon Bay,2025-02-18,10,=,Routine
99100,Mentone,2025-02-18,10,=,Routine
99620,Mordialloc,2025-02-18,10,<,Routine
99630,Sandringham,2025-02-18,10,<,Routine
99650,Elwood,2025-02-18,41,=,Routine
99660,St Kilda,2025-02-18,20,=,Routine
99690,Sandridge,2025-02-18,10,=,Routine
99700,Williamstown,2025-02-18,10,=,Routine
99710,Altona,2025-02-18,10,<,Routine
99990,Beaumaris,2025-02-18,10,<,Routine
99991,Brighton Life Saving Club,2025-02-18,10,<,Routine
99997,South Melbourne Life Saving Club,2025-02-18,10,<,Routine
99999,Black Rock Life Saving Club,2025-02-18,10,<,Routine
99160,Seaford,2025-02-18,10,<,Routine
99170,Frankston Surf Life Saving Club,2025-02-18,10,=,Routine
99240,Safety Beach,2025-02-18,10,<,Routine
99280,Blairgowrie,2025-02-18,10,=,Routine
99290,Sorrento,2025-02-18,10,=,Routine
99520,Portsea,2025-02-18,10,<,Routine
99530,Rye,2025-02-18,31,=,Routine
99550,Dromana,2025-02-18,20,=,Routine
99580,Canadian Bay,2025-02-18,10,<,Routine
99590,Frankston Coast Guard,2025-02-18,10,<,Routine
99992,Mornington Life Saving Club,2025-02-18,10,<,Routine
99993,Rosebud Life Saving Club,2025-02-18,20,=,Routine
99994,Mt Martha Life Saving Club,2025-02-18,10,<,Routine
99995,Carrum Surf Life Saving Club,2025-02-18,10,<,Routine
99996,Aspendale Life Saving Club,2025-02-18,10,<,Routine
99500,The Dell,2025-02-18,52,=,Routine
99510,Eastern Beach,2025-02-18,74,=,Routine
99730,Werribee Sth,2025-02-18,10,<,Routine
99761,Portarlington Beach (new site),2025-02-18,10,<,Routine
99770,St Leonards,2025-02-18,10,=,Routine
99998,Santa Casa,2025-02-18,10,<,Routine
99020,Port Melbourne,2025-02-25,20,=,Routine
99060,Hampton,2025-02-25,10,<,Routine
99070,Half Moon Bay,2025-02-25,20,=,Routine
99100,Mentone,2025-02-25,20,=,Routine
99620,Mordialloc,2025-02-25,10,<,Routine
99630,Sandringham,2025-02-25,10,<,Routine
99650,Elwood,2025-02-25,10,<,Routine
99660,St Kilda,2025-02-25,74,=,Routine
99690,Sandridge,2025-02-25,20,=,Routine
99700,Williamstown,2025-02-25,10,<,Routine
99710,Altona,2025-02-25,10,<,Routine
99990,Beaumaris,2025-02-25,10,<,Routine
99991,Brighton Life Saving Club,2025-02-25,10,<,Routine
99997,South Melbourne Life Saving Club,2025-02-25,10,<,Routine
99999,Black Rock Life Saving Club,2025-02-25,63,=,Routine
99160,Seaford,2025-02-25,10,<,Routine
99170,Frankston Surf Life Saving Club,2025-02-25,10,=,Routine
99240,Safety Beach,2025-02-25,10,<,Routine
99280,Blairgowrie,2025-02-25,10,=,Routine
99290,Sorrento,2025-02-25,10,=,Routine
99520,Portsea,2025-02-25,10,<,Routine
99530,Rye,2025-02-25,31,=,Routine
99550,Dromana,2025-02-25,10,<,Routine
99580,Canadian Bay,2025-02-25,10,=,Routine
99590,Frankston Coast Guard,2025-02-25,20,=,Routine
99992,Mornington Life Saving Club,2025-02-25,10,<,Routine
99993,Rosebud Life Saving Club,2025-02-25,10,<,Routine
99994,Mt Martha Life Saving Club,2025-02-25,10,<,Routine
99995,Carrum Surf Life Saving Club,2025-02-25,31,=,Routine
99996,Aspendale Life Saving Club,2025-02-25,10,<,Routine
99500,The Dell,2025-02-25,10,<,Routine
99510,Eastern Beach,2025-02-25,10,<,Routine
99730,Werribee Sth,2025-02-25,31,=,Routine
99761,Portarlington Beach (new site),2025-02-25,10,<,Routine
99770,St Leonards,2025-02-25,10,<,Routine
99998,Santa Casa,2025-02-25,10,<,Routine
99020,Port Melbourne,2025-03-04,10,=,Routine
99060,Hampton,2025-03-04,10,<,Routine
99070,Half Moon Bay,2025-03-04,41,=,Routine
99100,Mentone,2025-03-04,10,=,Routine
99620,Mordialloc,2025-03-04,10,<,Routine
99630,Sandringham,2025-03-04,10,<,Routine
99650,Elwood,2025-03-04,10,<,Routine
99660,St Kilda,2025-03-04,10,=,Routine
99690,Sandridge,2025-03-04,41,=,Routine
99700,Williamstown,2025-03-04,10,<,Routine
99710,Altona,2025-03-04,10,<,Routine
99990,Beaumaris,2025-03-04,20,=,Routine
99991,Brighton Life Saving Club,2025-03-04,20,=,Routine
99997,South Melbourne Life Saving Club,2025-03-04,10,<,Routine
99999,Black Rock Life Saving Club,2025-03-04,10,<,Routine
99160,Seaford,2025-03-04,10,<,Routine
99170,Frankston Surf Life Saving Club,2025-03-04,31,=,Routine
99240,Safety Beach,2025-03-04,10,<,Routine
99280,Blairgowrie,2025-03-04,74,=,Routine
99290,Sorrento,2025-03-04,52,=,Routine
99520,Portsea,2025-03-04,63,=,Routine
99530,Rye,2025-03-04,10,<,Routine
99550,Dromana,2025-03-04,20,=,Routine
99580,Canadian Bay,2025-03-04,10,<,Routine
99590,Frankston Coast Guard,2025-03-04,20,=,Routine
99992,Mornington Life Saving Club,2025-03-04,41,=,Routine
99993,Rosebud Life Saving Club,2025-03-04,10,<,Routine
99994,Mt Martha Life Saving Club,2025-03-04,10,<,Routine
99995,Carrum Surf Life Saving Club,2025-03-04,10,=,Routine
99996,Aspendale Life Saving Club,2025-03-04,10,<,Routine
99500,The Dell,2025-03-04,10,=,Routine
99510,Eastern Beach,2025-03-04,20,=,Routine
99730,Werribee Sth,2025-03-04,10,<,Routine
99761,Portarlington Beach (new site),2025-03-04,10,<,Routine
99770,St Leonards,2025-03-04,10,=,Routine
99998,Santa Casa,2025-03-04,10,<,Routine
99020,Port Melbourne,2025-03-11,86,=,Routine
99060,Hampton,2025-03-11,20,=,Routine
99070,Half Moon Bay,2025-03-11,52,=,Routine
99100,Mentone,2025-03-11,41,=,Routine
99620,Mordialloc,2025-03-11,41,=,Routine
99630,Sandringham,2025-03-11,10,=,Routine
99650,Elwood,2025-03-11,10,<,Routine
99660,St Kilda,2025-03-11,20,=,Routine
99690,Sandridge,2025-03-11,31,=,Routine
99700,Williamstown,2025-03-11,10,=,Routine
99710,Altona,2025-03-11,10,<,Routine
99990,Beaumaris,2025-03-11,10,<,Routine
99991,Brighton Life Saving Club,2025-03-11,10,<,Routine
99997,South Melbourne Life Saving Club,2025-03-11,31,=,Routine
99999,Black Rock Life Saving Club,2025-03-11,10,<,Routine
99160,Seaford,2025-03-11,10,<,Routine
99170,Frankston Surf Life Saving Club,2025-03-11,85,=,Routine
99240,Safety Beach,2025-03-11,10,=,Routine
99280,Blairgowrie,2025-03-11,10,<,Routine
99290,Sorrento,2025-03-11,74,=,Routine
99520,Portsea,2025-03-11,10,<,Routine
99530,Rye,2025-03-11,10,=,Routine
99550,Dromana,2025-03-11,10,<,Routine
99580,Canadian Bay,2025-03-11,10,<,Routine
99590,Frankston Coast Guard,2025-03-11,110,=,Routine
99992,Mornington Life Saving Club,2025-03-11,10,<,Routine
99993,Rosebud Life Saving Club,2025-03-11,10,=,Routine
99994,Mt Martha Life Saving Club,2025-03-11,10,<,Routine
99995,Carrum Surf Life Saving Club,2025-03-11,10,=,Routine
99996,Aspendale Life Saving Club,2025-03-11,10,=,Routine
99500,The Dell,2025-03-11,10,=,Routine
99510,Eastern Beach,2025-03-11,120,=,Routine
99730,Werribee Sth,2025-03-11,31,=,Routine
99761,Portarlington Beach (new site),2025-03-11,10,<,Routine
99770,St Leonards,2025-03-11,41,=,Routine
99998,Santa Casa,2025-03-11,10,<,Routine
99020,Port Melbourne,2025-03-25,10,<,Routine
99060,Hampton,2025-03-25,20,=,Routine
99070,Half Moon Bay,2025-03-25,10,<,Routine
99100,Mentone,2025-03-25,10,=,Routine
99620,Mordialloc,2025-03-25,10,<,Routine
99630,Sandringham,2025-03-25,10,<,Routine
99650,Elwood,2025-03-25,10,=,Routine
99660,St Kilda,2025-03-25,220,=,Routine
99690,Sandridge,2025-03-25,10,=,Routine
99700,Williamstown,2025-03-25,10,<,Routine
99710,Altona,2025-03-25,10,=,Routine
99990,Beaumaris,2025-03-25,10,<,Routine
99991,Brighton Life Saving Club,2025-03-25,530,=,Routine
99997,South Melbourne Life Saving Club,2025-03-25,10,<,Routine
99999,Black Rock Life Saving Club,2025-03-25,120,=,Routine
99160,Seaford,2025-03-25,10,<,Routine
99170,Frankston Surf Life Saving Club,2025-03-25,20,=,Routine
99240,Safety Beach,2025-03-25,170,=,Routine
99280,Blairgowrie,2025-03-25,10,<,Routine
99290,Sorrento,2025-03-25,10,=,Routine
99520,Portsea,2025-03-25,10,<,Routine
99530,Rye,2025-03-25,10,<,Routine
99550,Dromana,2025-03-25,10,=,Routine
99580,Canadian Bay,2025-03-25,10,<,Routine
99590,Frankston Coast Guard,2025-03-25,110,=,Routine
99992,Mornington Life Saving Club,2025-03-25,10,<,Routine
99993,Rosebud Life Saving Club,2025-03-25,10,=,Routine
99994,Mt Martha Life Saving Club,2025-03-25,170,=,Routine
99995,Carrum Surf Life Saving Club,2025-03-25,10,=,Routine
99996,Aspendale Life Saving Club,2025-03-25,10,<,Routine
99500,The Dell,2025-03-25,10,<,Routine
99510,Eastern Beach,2025-03-25,10,=,Routine
99730,Werribee Sth,2025-03-25,10,<,Routine
99761,Portarlington Beach (new site),2025-03-25,10,=,Routine
99770,St Leonards,2025-03-25,10,<,Routine
99998,Santa Casa,2025-03-25,10,<,Routine
99660,St Kilda,2025-03-26,53,=,Resample
99991,Brighton Life Saving Club,2025-03-26,10,<,Resample
99020,Port Melbourne,2025-04-08,10,<,Routine
99060,Hampton,2025-04-08,530,=,Routine
99070,Half Moon Bay,2025-04-08,52,=,Routine
99100,Mentone,2025-04-08,52,=,Routine
99620,Mordialloc,2025-04-08,10,=,Routine
99630,Sandringham,2025-04-08,20,=,Routine
99650,Elwood,2025-04-08,10,<,Routine
99660,St Kilda,2025-04-08,20,=,Routine
99690,Sandridge,2025-04-08,10,<,Routine
99700,Williamstown,2025-04-08,20,=,Routine
99710,Altona,2025-04-08,10,=,Routine
99990,Beaumaris,2025-04-08,86,=,Routine
99991,Brighton Life Saving Club,2025-04-08,10,<,Routine
99997,South Melbourne Life Saving Club,2025-04-08,10,<,Routine
99999,Black Rock Life Saving Club,2025-04-08,110,=,Routine
99160,Seaford,2025-04-08,10,<,Routine
99170,Frankston Surf Life Saving Club,2025-04-08,20,=,Routine
99240,Safety Beach,2025-04-08,10,=,Routine
99280,Blairgowrie,2025-04-08,10,=,Routine
99290,Sorrento,2025-04-08,63,=,Routine
99520,Portsea,2025-04-08,20,=,Routine
99530,Rye,2025-04-08,31,=,Routine
99550,Dromana,2025-04-08,230,=,Routine
99580,Canadian Bay,2025-04-08,10,<,Routine
99590,Frankston Coast Guard,2025-04-08,10,<,Routine
99992,Mornington Life Saving Club,2025-04-08,10,<,Routine
99993,Rosebud Life Saving Club,2025-04-08,10,<,Routine
99994,Mt Martha Life Saving Club,2025-04-08,10,<,Routine
99995,Carrum Surf Life Saving Club,2025-04-08,10,<,Routine
99996,Aspendale Life Saving Club,2025-04-08,20,=,Routine
99500,The Dell,2025-04-08,30,=,Routine
99510,Eastern Beach,2025-04-08,20,=,Routine
99730,Werribee Sth,2025-04-08,10,<,Routine
99761,Portarlington Beach (new site),2025-04-08,10,<,Routine
99770,St Leonards,2025-04-08,31,=,Routine
99998,Santa Casa,2025-04-08,10,<,Routine
99060,Hampton,2025-04-09,10,<,Resample
99020,Port Melbourne,2025-04-22,120,=,Routine
99060,Hampton,2025-04-22,10,<,Routine
99070,Half Moon Bay,2025-04-22,20,=,Routine
99100,Mentone,2025-04-22,74,=,Routine
99620,Mordialloc,2025-04-22,10,=,Routine
99630,Sandringham,2025-04-22,10,=,Routine
99650,Elwood,2025-04-22,31,=,Routine
99660,St Kilda,2025-04-22,120,=,Routine
99690,Sandridge,2025-04-22,130,=,Routine
99700,Williamstown,2025-04-22,10,=,Routine
99710,Altona,2025-04-22,10,<,Routine
99990,Beaumaris,2025-04-22,31,=,Routine
99991,Brighton Life Saving Club,2025-04-22,10,<,Routine
99997,South Melbourne Life Saving Club,2025-04-22,10,=,Routine
99999,Black Rock Life Saving Club,2025-04-22,10,=,Routine
99160,Seaford,2025-04-22,10,=,Routine
99170,Frankston Surf Life Saving Club,2025-04-22,290,=,Routine
99240,Safety Beach,2025-04-22,270,=,Routine
99280,Blairgowrie,2025-04-22,10,<,Routine
99290,Sorrento,2025-04-22,10,=,Routine
99520,Portsea,2025-04-22,10,<,Routine
99530,Rye,2025-04-22,10,<,Routine
99550,Dromana,2025-04-22,86,=,Routine
99580,Canadian Bay,2025-04-22,20,=,Routine
99590,Frankston Coast Guard,2025-04-22,10,=,Routine
99992,Mornington Life Saving Club,2025-04-22,10,=,Routine
99993,Rosebud Life Saving Club,2025-04-22,20,=,Routine
99994,Mt Martha Life Saving Club,2025-04-22,10,=,Routine
99995,Carrum Surf Life Saving Club,2025-04-22,10,=,Routine
99996,Aspendale Life Saving Club,2025-04-22,10,<,Routine
99500,The Dell,2025-04-22,10,=,Routine
99510,Eastern Beach,2025-04-22,74,=,Routine
99730,Werribee Sth,2025-04-22,41,=,Routine
99761,Portarlington Beach (new site),2025-04-22,20,=,Routine
99770,St Leonards,2025-04-22,10,<,Routine
99998,Santa Casa,2025-04-22,10,<,Routine
99020,Port Melbourne,2025-05-06,10,<,Routine
99060,Hampton,2025-05-06,10,<,Routine
99070,Half Moon Bay,2025-05-06,10,<,Routine
99100,Mentone,2025-05-06,20,=,Routine
99620,Mordialloc,2025-05-06,10,=,Routine
99630,Sandringham,2025-05-06,10,<,Routine
99650,Elwood,2025-05-06,10,<,Routine
99660,St Kilda,2025-05-06,10,<,Routine
99690,Sandridge,2025-05-06,10,<,Routine
99700,Williamstown,2025-05-06,150,=,Routine
99710,Altona,2025-05-06,10,<,Routine
99990,Beaumaris,2025-05-06,10,<,Routine
99991,Brighton Life Saving Club,2025-05-06,10,=,Routine
99997,South Melbourne Life Saving Club,2025-05-06,10,<,Routine
99999,Black Rock Life Saving Club,2025-05-06,10,<,Routine
99160,Seaford,2025-05-06,62,=,Routine
99170,Frankston Surf Life Saving Club,2025-05-06,120,=,Routine
99240,Safety Beach,2025-05-06,31,=,Routine
99280,Blairgowrie,2025-05-06,150,=,Routine
99290,Sorrento,2025-05-06,10,=,Routine
99520,Portsea,2025-05-06,20,=,Routine
99530,Rye,2025-05-06,190,=,Routine
99550,Dromana,2025-05-06,10,=,Routine
99580,Canadian Bay,2025-05-06,340,=,Routine
99590,Frankston Coast Guard,2025-05-06,220,=,Routine
99992,Mornington Life Saving Club,2025-05-06,52,=,Routine
99993,Rosebud Life Saving Club,2025-05-06,110,=,Routine
99994,Mt Martha Life Saving Club,2025-05-06,63,=,Routine
99995,Carrum Surf Life Saving Club,2025-05-06,20,=,Routine
99996,Aspendale Life Saving Club,2025-05-06,10,<,Routine
99500,The Dell,2025-05-06,130,=,Routine
99510,Eastern Beach,2025-05-06,130,=,Routine
99730,Werribee Sth,2025-05-06,10,<,Routine
99761,Portarlington Beach (new site),2025-05-06,20,=,Routine
99770,St Leonards,2025-05-06,74,=,Routine
99998,Santa Casa,2025-05-06,10,<,Routine
99280,Blairgowrie,2025-05-07,89,=,Resample
99530,Rye,2025-05-07,643,=,Resample
99580,Canadian Bay,2025-05-07,663,=,Resample
99590,Frankston Coast Guard,2025-05-07,34,=,Resample
99530,Rye,2025-05-08,180,=,Resample
99580,Canadian Bay,2025-05-08,52,=,Resample
99020,Port Melbourne,2025-05-20,10,<,Routine
99060,Hampton,2025-05-20,120,=,Routine
99070,Half Moon Bay,2025-05-20,10,<,Routine
99100,Mentone,2025-05-20,10,<,Routine
99620,Mordialloc,2025-05-20,10,=,Routine
99630,Sandringham,2025-05-20,10,<,Routine
99650,Elwood,2025-05-20,10,<,Routine
99660,St Kilda,2025-05-20,10,<,Routine
99690,Sandridge,2025-05-20,10,<,Routine
99700,Williamstown,2025-05-20,10,=,Routine
99710,Altona,2025-05-20,10,<,Routine
99990,Beaumaris,2025-05-20,10,<,Routine
99991,Brighton Life Saving Club,2025-05-20,10,<,Routine
99997,South Melbourne Life Saving Club,2025-05-20,10,<,Routine
99999,Black Rock Life Saving Club,2025-05-20,10,<,Routine
99160,Seaford,2025-05-20,10,<,Routine
99170,Frankston Surf Life Saving Club,2025-05-20,10,<,Routine
99240,Safety Beach,2025-05-20,10,<,Routine
99280,Blairgowrie,2025-05-20,10,=,Routine
99290,Sorrento,2025-05-20,41,=,Routine
99520,Portsea,2025-05-20,10,<,Routine
99530,Rye,2025-05-20,20,=,Routine
99550,Dromana,2025-05-20,20,=,Routine
99580,Canadian Bay,2025-05-20,20,=,Routine
99590,Frankston Coast Guard,2025-05-20,52,=,Routine
99992,Mornington Life Saving Club,2025-05-20,31,=,Routine
99993,Rosebud Life Saving Club,2025-05-20,10,<,Routine
99994,Mt Martha Life Saving Club,2025-05-20,10,<,Routine
99995,Carrum Surf Life Saving Club,2025-05-20,10,<,Routine
99996,Aspendale Life Saving Club,2025-05-20,10,<,Routine
99500,The Dell,2025-05-20,10,=,Routine
99510,Eastern Beach,2025-05-20,31,=,Routine
99730,Werribee Sth,2025-05-20,10,<,Routine
99761,Portarlington Beach (new site),2025-05-20,10,<,Routine
99770,St Leonards,2025-05-20,10,=,Routine
99998,Santa Casa,2025-05-20,10,<,Routine
99020,Port Melbourne,2025-06-03,97,=,Routine
99060,Hampton,2025-06-03,10,=,Routine
99070,Half Moon Bay,2025-06-03,20,=,Routine
99100,Mentone,2025-06-03,270,=,Routine
99620,Mordialloc,2025-06-03,20,=,Routine
99630,Sandringham,2025-06-03,52,=,Routine
99650,Elwood,2025-06-03,150,=,Routine
99660,St Kilda,2025-06-03,660,=,Routine
99690,Sandridge,2025-06-03,63,=,Routine
99700,Williamstown,2025-06-03,63,=,Routine
99710,Altona,2025-06-03,10,=,Routine
99990,Beaumaris,2025-06-03,63,=,Routine
99991,Brighton Life Saving Club,2025-06-03,10,<,Routine
99997,South Melbourne Life Saving Club,2025-06-03,20,=,Routine
99999,Black Rock Life Saving Club,2025-06-03,97,=,Routine
99160,Seaford,2025-06-03,10,<,Routine
99170,Frankston Surf Life Saving Club,2025-06-03,170,=,Routine
99240,Safety Beach,2025-06-03,52,=,Routine
99280,Blairgowrie,2025-06-03,170,=,Routine
99290,Sorrento,2025-06-03,20,=,Routine
99520,Portsea,2025-06-03,10,<,Routine
99530,Rye,2025-06-03,10,=,Routine
99550,Dromana,2025-06-03,51,=,Routine
99580,Canadian Bay,2025-06-03,20,=,Routine
99590,Frankston Coast Guard,2025-06-03,10,=,Routine
99992,Mornington Life Saving Club,2025-06-03,10,=,Routine
99993,Rosebud Life Saving Club,2025-06-03,10,<,Routine
99994,Mt Martha Life Saving Club,2025-06-03,10,<,Routine
99995,Carrum Surf Life Saving Club,2025-06-03,10,=,Routine
99996,Aspendale Life Saving Club,2025-06-03,10,=,Routine
99500,The Dell,2025-06-03,20,=,Routine
99510,Eastern Beach,2025-06-03,52,=,Routine
99730,Werribee Sth,2025-06-03,10,<,Routine
99761,Portarlington Beach (new site),2025-06-03,31,=,Routine
99770,St Leonards,2025-06-03,150,=,Routine
99998,Santa Casa,2025-06-03,10,<,Routine
99020,Port Melbourne,2025-06-17,260,=,Routine
99060,Hampton,2025-06-17,41,=,Routine
99070,Half Moon Bay,2025-06-17,10,<,Routine
99100,Mentone,2025-06-17,250,=,Routine
99620,Mordialloc,2025-06-17,180,=,Routine
99630,Sandringham,2025-06-17,41,=,Routine
99650,Elwood,2025-06-17,41,=,Routine
99660,St Kilda,2025-06-17,20,=,Routine
99690,Sandridge,2025-06-17,86,=,Routine
99700,Williamstown,2025-06-17,10,<,Routine
99710,Altona,2025-06-17,41,=,Routine
99990,Beaumaris,2025-06-17,480,=,Routine
99991,Brighton Life Saving Club,2025-06-17,150,=,Routine
99997,South Melbourne Life Saving Club,2025-06-17,52,=,Routine
99999,Black Rock Life Saving Club,2025-06-17,31,=,Routine
99160,Seaford,2025-06-17,20,=,Routine
99170,Frankston Surf Life Saving Club,2025-06-17,85,=,Routine
99240,Safety Beach,2025-06-17,51,=,Routine
99280,Blairgowrie,2025-06-17,10,<,Routine
99290,Sorrento,2025-06-17,20,=,Routine
99520,Portsea,2025-06-17,10,=,Routine
99530,Rye,2025-06-17,10,=,Routine
99550,Dromana,2025-06-17,130,=,Routine
99580,Canadian Bay,2025-06-17,41,=,Routine
99590,Frankston Coast Guard,2025-06-17,30,=,Routine
99992,Mornington Life Saving Club,2025-06-17,440,=,Routine
99993,Rosebud Life Saving Club,2025-06-17,63,=,Routine
99994,Mt Martha Life Saving Club,2025-06-17,10,<,Routine
99995,Carrum Surf Life Saving Club,2025-06-17,74,=,Routine
99996,Aspendale Life Saving Club,2025-06-17,110,=,Routine
99500,The Dell,2025-06-17,41,=,Routine
99510,Eastern Beach,2025-06-17,150,=,Routine
99730,Werribee Sth,2025-06-17,41,=,Routine
99761,Portarlington Beach (new site),2025-06-17,41,=,Routine
99770,St Leonards,2025-06-17,74,=,Routine
99998,Santa Casa,2025-06-17,20,=,Routine
99620,Mordialloc,2025-09-02,10,<,Routine
99520,Portsea,2025-09-02,10,=,Routine
99100,Mentone,2025-09-02,20,=,Routine
99999,Black Rock Life Saving Club,2025-09-02,10,<,Routine
99990,Beaumaris,2025-09-02,52,=,Routine
99290,Sorrento,2025-09-02,10,<,Routine
99280,Blairgowrie,2025-09-02,10,<,Routine
99730,Werribee Sth,2025-09-02,41,=,Routine
99530,Rye,2025-09-02,10,<,Routine
99070,Half Moon Bay,2025-09-02,10,<,Routine
99993,Rosebud Life Saving Club,2025-09-02,10,<,Routine
99630,Sandringham,2025-09-02,10,=,Routine
99060,Hampton,2025-09-02,10,<,Routine
99550,Dromana,2025-09-02,20,=,Routine
99991,Brighton Life Saving Club,2025-09-02,10,=,Routine
99240,Safety Beach,2025-09-02,10,=,Routine
99510,Eastern,2025-09-02,150,=,Routine
